CTOTALT,cipcode,awlevel,year
0.0,40.1001,19.0,16
0.0,40.1001,19.0,17
0.0,40.1001,19.0,18
0.0,40.1001,19.0,19
8.0,40.1002,5.0,12
9.0,40.1002,5.0,13
7.0,40.1002,5.0,14
5.0,40.1002,5.0,15
3.0,40.1002,5.0,16
3.0,40.1002,5.0,17
4.0,40.1002,5.0,18
0.0,40.1002,5.0,19
7.0,40.1002,7.0,11
9.0,40.1002,7.0,12
12.0,40.1002,7.0,13
12.0,40.1002,7.0,14
20.0,40.1002,7.0,15
10.0,40.1002,7.0,16
11.0,40.1002,7.0,17
7.0,40.1002,7.0,18
9.0,40.1002,7.0,19
5.0,40.1002,17.0,11
3.0,40.1002,17.0,12
6.0,40.1002,17.0,13
5.0,40.1002,17.0,14
16.0,40.1002,17.0,15
10.0,40.1002,17.0,16
9.0,40.1002,17.0,17
8.0,40.1002,17.0,18
9.0,40.1002,17.0,19
10.0,40.1099,5.0,11
5.0,40.1099,6.0,18
0.0,40.1099,6.0,19
5.0,40.1099,7.0,11
1.0,40.1099,7.0,12
1.0,40.1099,7.0,13
0.0,40.1099,7.0,14
0.0,40.1099,7.0,15
2.0,40.1099,7.0,16
2.0,40.1099,7.0,17
3.0,40.1099,7.0,18
5.0,40.1099,7.0,19
3.0,40.1099,17.0,11
0.0,40.1099,17.0,12
3.0,40.1099,17.0,13
1.0,40.1099,17.0,14
4.0,40.1099,17.0,15
4.0,40.1099,17.0,16
6.0,40.1099,17.0,17
5.0,40.1099,17.0,18
8.0,40.1099,17.0,19
0.0,40.9999,1.0,11
141.0,40.9999,3.0,11
100.0,40.9999,3.0,12
123.0,40.9999,3.0,13
117.0,40.9999,3.0,14
133.0,40.9999,3.0,15
84.0,40.9999,3.0,16
75.0,40.9999,3.0,17
70.0,40.9999,3.0,18
67.0,40.9999,3.0,19
405.0,40.9999,5.0,11
359.0,40.9999,5.0,12
392.0,40.9999,5.0,13
430.0,40.9999,5.0,14
368.0,40.9999,5.0,15
351.0,40.9999,5.0,16
335.0,40.9999,5.0,17
313.0,40.9999,5.0,18
297.0,40.9999,5.0,19
2.0,40.9999,6.0,11
3.0,40.9999,6.0,12
0.0,40.9999,6.0,13
0.0,40.9999,6.0,14
0.0,40.9999,6.0,15
0.0,40.9999,6.0,16
2.0,40.9999,6.0,17
0.0,40.9999,6.0,18
1.0,40.9999,6.0,19
141.0,40.9999,7.0,11
136.0,40.9999,7.0,12
106.0,40.9999,7.0,13
108.0,40.9999,7.0,14
84.0,40.9999,7.0,15
63.0,40.9999,7.0,16
88.0,40.9999,7.0,17
105.0,40.9999,7.0,18
99.0,40.9999,7.0,19
4.0,40.9999,8.0,11
3.0,40.9999,8.0,12
4.0,40.9999,8.0,13
3.0,40.9999,8.0,14
3.0,40.9999,8.0,15
3.0,40.9999,8.0,16
3.0,40.9999,8.0,17
4.0,40.9999,8.0,18
0.0,40.9999,8.0,19
13.0,40.9999,17.0,11
19.0,40.9999,17.0,12
24.0,40.9999,17.0,13
24.0,40.9999,17.0,14
27.0,40.9999,17.0,15
31.0,40.9999,17.0,16
42.0,40.9999,17.0,17
21.0,40.9999,17.0,18
39.0,40.9999,17.0,19
1.0,41.0,1.0,19
0.0,41.0,2.0,14
3.0,41.0,2.0,15
4.0,41.0,2.0,16
4.0,41.0,2.0,17
8.0,41.0,2.0,18
5.0,41.0,2.0,19
9.0,41.0,3.0,11
56.0,41.0,3.0,12
43.0,41.0,3.0,13
59.0,41.0,3.0,14
55.0,41.0,3.0,15
73.0,41.0,3.0,16
45.0,41.0,3.0,17
65.0,41.0,3.0,18
62.0,41.0,3.0,19
4.0,41.0,5.0,12
16.0,41.0,5.0,13
23.0,41.0,5.0,14
33.0,41.0,5.0,15
42.0,41.0,5.0,16
46.0,41.0,5.0,17
47.0,41.0,5.0,18
105.0,41.0,5.0,19
7.0,41.0,7.0,18
3.0,41.0,7.0,19
0.0,41.0,17.0,19
326.0,41.0101,1.0,11
187.0,41.0101,1.0,12
236.0,41.0101,1.0,13
141.0,41.0101,1.0,14
217.0,41.0101,1.0,15
241.0,41.0101,1.0,16
224.0,41.0101,1.0,17
219.0,41.0101,1.0,18
